hour_of_day,day_of_week,rainfall_mm,visibility_m,distance_to_sangam_km,is_bridge_segment,near_railway_crossing,road_width_category,is_rally,is_protest,is_vip_movement,is_wedding_season,is_mela_bathing_day,is_exam_season,is_market_day,is_railway_crossing_closure,congestion_percent
22,6,0.0,7889.683861441876,0.672244660062109,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.67033780075713
13,1,0.0,3299.784271590869,14.362373368064272,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.85014060040448
10,3,7.900908569942377,6538.832583637989,14.293042805371256,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.355974243254195
14,0,6.295940318373635,8857.46039462794,4.190344848611398,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.836048379759163
12,4,0.0,4200.859619090808,10.972884229028722,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.04180503943007
17,6,0.0,946.234247464376,8.678631170748357,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.14730812199556
5,5,1.7450327616277417,5305.69297671539,3.562150425084361,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.935447619649766
2,6,11.167358855582142,3655.9331317281517,3.9325732761242316,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.17810168767243
18,4,0.0,6820.586191307597,7.367297614656757,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.46456903098705
14,3,0.0,9525.01937006148,6.288554122460402,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.273259705101072
22,5,0.0,5010.400684569416,4.368439923468964,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.170194928871531
4,1,16.972546926737472,4822.045232508678,12.112673944577233,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.725503731475875
9,0,0.0,6649.472561857165,7.221943764560773,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
6,1,28.084390062963386,1303.9257848576067,9.822720935836918,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.50388337884442
16,1,0.0,2759.010032572642,2.839102502518132,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.02967583025578
6,6,0.0,9214.099457353866,8.002614937747301,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.99667983504684
21,0,0.0,6798.443349628533,4.769640741699322,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.39943798710999
11,0,24.116541262057602,430.40722663913766,7.896204155923173,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.80373437523411
16,4,5.521231044643402,2284.8670838224925,11.712387501163922,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.676501139967364
12,4,0.0,6923.521480480321,11.533698151368926,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.571421305680154
19,0,21.511438161213142,7714.672264856969,5.313310170514139,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.33099261506501
3,5,0.0,8446.637854938206,10.414156756194586,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.789640860637675
9,2,0.0,3134.1149928058353,14.119349255914155,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.00084665941318
2,4,0.0,9330.977383892357,9.385039948873596,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.92012658875339
8,2,0.0,5663.5848677055565,2.2261518507395572,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.748344282549176
12,6,0.0,7056.428517162561,10.195629439186428,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.09224332219022
17,5,21.532816344486925,6088.366968965107,1.5735657952396698,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.47499406580204
14,0,0.0,1490.5785303438183,13.081656131895407,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.1838829371405
3,5,24.927674724655517,9642.212196033335,7.749907437029105,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.64991403787657
14,4,0.0,1491.8931249732807,5.777111044673693,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.1994992940704
21,1,0.6933200540337658,2772.354977188481,0.8550989197453857,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.016941755025613
1,6,0.0,8192.190438162907,5.711756018881645,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.209281587648777
14,0,0.0,6300.390526560684,13.548100018736841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.259803825311856
7,3,0.0,8430.046904150662,0.3147449442945477,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.77466564875972
7,6,0.0,5302.6410272282355,7.119722366727074,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.536771508301037
16,2,11.744391910020472,3956.834383056358,13.967371366659334,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.647857597711244
11,5,0.0,9241.901345613514,5.922614996475316,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.04366753070904
18,0,0.007226235535994219,651.6474798935101,6.422635311932256,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.145241086966124
9,6,0.0,8604.463137424545,8.678400827986799,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.614721826893586
8,5,0.0,2538.9325163214817,6.944060003657752,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.58206120787652
4,0,0.0,8532.742379213487,2.5290253685632864,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.613043751048085
5,4,27.245687870895086,1650.2071501437904,0.2783330860479061,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.55583027022149
19,6,2.9085637079696323,5928.123947798243,9.147174869680525,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.30602757191835
1,4,0.0,8914.646814411279,13.812098805117182,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.28132827741682
23,6,0.0,4893.334574919238,1.5954619954074845,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2666945363693
12,4,0.0,7541.696735892911,3.164290788791301,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.528490754598266
5,5,3.6755742761128154,8105.314693198917,5.553442287374603,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.07730207955163
4,3,6.360835515066868,7443.993824552758,12.131133435316796,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.15101901614889
0,6,0.0,9275.698447683604,4.038904747064664,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.67367447114671
20,6,0.0,4634.292036043308,13.230816064181527,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.83798512424931
21,4,0.0,1979.316759902011,0.8243681197509961,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47560553686158
20,0,26.097178016709627,763.7673179140538,14.114349318884024,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
5,6,0.0,2690.6607354837993,8.411206168106473,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.831924370690604
5,4,18.422722139271052,1689.0157876383485,9.881665177315568,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.97482209611816
22,1,0.0,5712.102791914461,5.515342838045297,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96435860763355
15,4,2.75551011687603,2093.9697709538004,11.729914282665904,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.61431786648428
3,5,13.350560511760657,677.6569607069005,2.498493751266091,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.738882472011756
10,3,29.985155691255496,649.1013400260783,0.7336773791773055,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.72867491820149
23,1,25.056878725380443,8366.224134139156,5.932754146613357,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.35592683935093
22,5,26.80377162501348,6037.064334997341,12.805435709715592,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.932713534375516
8,5,0.0,3773.4274283657683,11.32390254956542,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.51397304580091
22,5,0.0,8974.012014580396,7.75733955733437,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.42994156856661
2,0,0.0,980.9071306548219,8.582066207480302,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.02482361050503
18,5,0.09364954069228881,9809.12410545991,1.9483923944813313,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2225367496024
7,0,0.0,6278.030365468272,12.610222629263733,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.06039386995844
4,5,3.258222070394777,2079.60326349783,11.804395244462954,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.79036420223613
3,2,14.18380035904749,6886.970260076595,9.84705590830414,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.77627878206606
23,1,0.0,7704.798219900557,6.992865544934077,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.210194510584756
5,2,0.0,4464.624998696512,14.466889024192687,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.035525967774674
1,5,0.0,8657.836280581809,13.185479578147067,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.08682502134642
19,1,0.0,1762.104350775762,9.666457402719278,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.04599105957354
10,1,0.0,3004.7245607028008,5.577014965759319,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.58368544433597
3,6,0.0,1206.8759073647007,9.270334180222687,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.775868114122474
14,3,19.84014341508638,2345.515053891316,8.63161389795998,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.30983274607136
5,2,8.680572306667386,2615.669475538107,5.913629817523746,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7421402489874
21,3,0.0,9201.041951940588,4.600109575321142,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.628579578676586
16,1,0.0,1057.663980886215,6.105161883559836,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.87813657683293
23,0,0.0,4445.926665820782,8.608671090500968,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.476008409294213
5,1,15.343092189047617,5464.267266101056,6.422022670666417,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.666296114785276
18,3,13.204453416723975,9017.32262188096,3.9536173230207576,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1683184210066
1,2,0.0,9977.653321013771,11.414449766412131,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.439074139103283
14,5,0.0,7607.864714722407,7.972012439361194,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.7317878330924
10,6,11.613915269134448,9716.672608519586,1.0151274483839994,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.256124702129
7,6,7.539230614264704,7934.880985597975,5.524747584391882,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.755223569313145
18,6,0.0,9643.06561742274,13.273701858179903,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.37446758108432
12,5,10.484223585978766,7160.5260416612155,11.32854796799928,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.14479591339437
11,6,0.0,1073.7052268753894,4.8487017591601065,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.55083363901951
4,2,0.0,4198.625813828962,14.072747280667636,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.99204394115704
5,5,20.00716160052631,6571.993652883963,1.1490436253731522,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.04129503602107
21,6,7.020845259206237,3701.9695417062344,14.418520558382834,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.4050719913189
3,5,0.0,2951.8240057036523,3.685576387270135,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.138992850549393
18,3,17.12068984730544,5900.772891190983,0.13641270453628895,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.26483197043446
19,2,0.0,9354.968204013618,6.5071205477749015,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.08990444696666
0,4,16.499369591515926,639.3241731066896,5.38455644530513,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.887204006691
19,0,0.0,7761.542674351946,8.086335078101907,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.93399384481751
16,6,16.963690982223245,7310.454597032883,11.951592908547681,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.090647815336006
11,0,21.465178638633862,9650.348226266386,12.636462032256706,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.148211726602405
14,5,0.0,9327.898856625672,6.018449994175377,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.83499849686042
0,0,22.48877256447071,7693.655851828671,6.447686155595253,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.00449510889635
13,2,4.076584503827826,5347.965017421207,2.222665954942105,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.53629717214409
5,2,1.998839952311241,2281.3952663651426,0.7132141332174524,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.63331043436134
4,1,0.0,5588.786467758072,9.618224853525371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.48123791036654
10,6,28.709753066113244,7723.914341020642,0.9665643832903842,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
3,1,1.8130963482169216,8987.991362587563,11.00745179132184,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.766637866037996
12,0,0.0,7960.206489342326,8.086352175333712,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.453840932973335
10,4,5.587348148993242,2194.089271353224,2.978744673391251,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5732840628948
2,1,0.0,6116.957248012176,8.092844152689745,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.38378346047939
0,1,0.0,3522.082557454163,2.7449657490314827,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.84184259763245
5,2,0.0,389.294973689237,6.58105811265618,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64872852521539
17,4,0.0,2242.143077150061,11.993404743633434,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.33567619562158
23,5,10.61717001635451,1398.240304354458,6.928789401159562,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.88212959451385
9,0,0.0,8474.375498332844,2.2304897744632237,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63389209314617
4,1,9.36003918325351,2807.5106458337764,10.857430227344176,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.271993787993864
22,4,0.0,3061.5702982092885,2.8015262440501325,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.83982503762062
9,6,0.0,9611.384746449177,11.078248115551641,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.65888017446488
11,4,0.0,3977.141213573866,7.1902843382374995,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.55860793401
1,0,0.0,392.98070940062723,6.806126386414524,1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.54845595247671
12,4,8.80169026748935,3053.3076389575244,12.771525567862122,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.47149941695527
7,4,1.0025398411517839,1457.2059318375807,10.629052865110031,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672521367820444
1,4,24.474625530758857,1297.2430488377834,0.4936619543240889,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.07478630183056
19,6,0.0,1051.6267143167702,4.442614719024036,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.60144014545183
0,1,0.0,6054.61686070116,13.063809912748479,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.01417776383912
4,0,0.0,2136.672919209629,0.2748925281779796,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.662249644818882
8,6,0.0,3804.0551021978013,8.178801693929556,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.638222866309114
16,4,0.0,8661.571846461162,10.917385037609158,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.54488750973883
8,4,25.72967964725482,4416.079956023874,9.327841282268638,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.13085544666514
10,1,0.0,9182.206095500886,11.407983031566546,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.03756493560533
14,0,28.401237451016645,5129.999117937381,10.885377733721187,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.93394436487769
23,2,0.0,4168.715163945631,10.3804604272967,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.46925935725344
5,6,0.0,7578.772592779806,12.323097913884782,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.734732886246114
22,1,11.209224554000954,1009.7984580496204,9.685360026743076,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.83963617688308
2,0,0.0,1167.9403149294487,6.036277413854731,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.77584744501365
16,6,5.284617375085801,6624.145025052719,7.078636648718813,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.005031901106086
4,4,18.218000103044638,5023.324918420708,10.750871740221758,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.869332952778024
11,0,0.0,7967.02792809634,13.14459044500191,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.231651458937378
17,0,25.97102976972011,9187.827122232255,4.083282012596635,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.89094246116009
13,5,0.0,4067.1587134140113,5.131151939566061,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.07867479836794
20,0,0.0,6085.177257871069,13.96109094543619,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6704482566801
23,2,22.888466355346832,5156.757289614506,8.67767688614168,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.79819373929887
10,0,0.0,9821.623359731599,2.6844272570250154,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.1740856768942
8,2,26.582219012865753,8361.518751358974,9.955427083685741,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.52252364875311
1,4,21.871012284884824,9143.855770290329,14.861432333090695,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.02395345321203
11,2,27.83430184943089,2767.0988495027605,12.351803467056001,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.574508411247344
2,6,0.0,7793.506304677165,11.186117048271042,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.05046239613624
2,4,0.0,2875.0902824771947,3.1206998139940385,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.4103222228218
0,4,0.42238989848672026,2324.802574255382,13.142096770260109,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.551025321526886
7,2,0.0,9459.381748658843,7.8868326530331965,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.45673051557957
21,1,0.0,487.25284216330647,13.339350331079334,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.15404323122144
7,3,0.0,9664.270425535267,4.94741744137319,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.42509696367271
10,0,0.0,1747.8404007914203,0.9307657895314914,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.67549965222649
8,5,0.0,8248.5493933947,7.139639529896192,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.17758374029195
4,3,0.8556007451594472,2976.4487647606,4.047564072268165,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.65479056383061
13,0,27.279124392181483,3701.8125760780554,10.728439346644473,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.15540169383897
2,0,0.0,2402.549799823254,14.356598292840486,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.303292994562675
20,4,0.0,5979.486212066472,10.364612267273458,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.87955310779866
4,0,0.0,3676.5268108263786,13.304008945638053,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.521183937001705
4,5,27.366888659988,6676.712483098233,6.795360204018095,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.601056456858466
18,0,0.0,451.77898403804,11.574611057929525,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.45961909280721
13,2,19.61703439107772,924.4363700958843,12.645651550075552,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.74572256649444
3,3,0.0,1266.7131814931117,10.663134413753136,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.45262263286766
12,2,0.1601742590906563,4364.238747509242,7.61665929104347,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.81337176010092
9,5,0.0,8203.522874801769,9.387991644230521,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57144950559754
17,0,26.33497810727443,8915.325730670313,10.507604935183204,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7,6,0.0,2674.6641785907373,3.7962660483214035,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.172108531442774
7,5,19.777336111526157,5871.386325118436,12.143688913724771,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.275789872752775
6,4,0.0,7753.140429118225,14.2548680845091,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.141891789364784
7,2,26.809459472714423,3101.6454702202045,6.97858972769904,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.937784839107415
13,2,8.745507844535771,4267.37504634185,10.51600774664816,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.739190395346256
18,1,0.0,5382.549766051425,11.05538858685531,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.33415193488738
5,0,2.991929170316472,1608.2860101580627,9.933713212822205,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42099968996679
0,4,0.0,552.0282491400691,8.206726624929534,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.98250157122423
22,6,0.0,1782.2163503873476,13.224719318622158,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.8528067722292
14,2,0.0,6380.480126159274,6.733900639033417,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.194744640403854
0,2,0.0,1014.0971368767122,0.9165443472990537,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.434333485518582
16,4,22.922790006389448,2140.0547390462443,12.668345635682403,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5501575349203
0,5,18.58053917808897,3577.1826912444462,10.10971908474826,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.76776773990409
14,5,0.0,1055.3396237717534,12.7388793974947,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17210235870585
22,0,0.0,2159.482930267854,2.0782116366704146,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.107537165145196
1,1,22.714517409223177,9139.316953140058,0.46129410764574497,1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.70650957111125
13,2,29.55621977733281,487.2015826017522,14.01561810573752,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.86132909671814
20,1,0.0,6638.289664491313,2.2159245877586145,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.29037093790436
7,5,13.80619854469846,4028.766629877294,12.144784981056777,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.29640684910539
7,5,0.0,6824.692772494,12.348149132709537,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.803534089554642
18,3,0.0,6010.309687525024,10.630578008235045,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.97260346331315
6,6,15.748022527304027,2467.9379172400495,1.9689331663930643,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.243609596033386
18,0,0.0,8517.932029461868,10.010979368412114,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.31146302813389
5,3,0.0,5071.82171131076,13.336298749902985,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.46527131922248
5,6,0.0,8278.599383460676,6.3829746720132485,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.11893781520082
2,3,15.80306721808476,4238.321601025726,6.202752815678983,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.66892350546296
6,3,9.501513660756482,9851.449872977819,6.642874643691286,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.71051502723873
18,0,0.0,7773.746777462574,1.2340783601430965,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.27567252338898
7,0,0.0,9669.716989591963,13.380383535449601,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.417877344004445
